ID,FILE,AUTHOR,TECHNIQUE,FORM,TYPE,SCHOOL,TIMELINE
514,514.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
515,515.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
516,516.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
517,517.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
518,518.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
519,519.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
520,520.jpg,ANDREA DA FIRENZE,Egg tempera on wood,painting,religious,Italian,1351-1400
521,521.jpg,ANDREA DA FIRENZE,Egg tempera on wood,painting,religious,Italian,1351-1400
522,522.jpg,ANDREA DA FIRENZE,Egg tempera on wood,painting,religious,Italian,1351-1400
523,523.jpg,ANDREA DA FIRENZE,Egg tempera on wood,painting,religious,Italian,1351-1400
524,524.jpg,ANDREA DA FIRENZE,Egg tempera on wood,painting,religious,Italian,1351-1400
525,525.jpg,ANDREA DA FIRENZE,Egg tempera on wood,painting,religious,Italian,1351-1400
526,526.jpg,ANDREA DA FIRENZE,Tempera on wood,painting,religious,Italian,1351-1400
527,527.jpg,ANDREA DA FIRENZE,Wood,painting,religious,Italian,1351-1400
528,528.jpg,ANDREA DA FIRENZE,Wood,painting,religious,Italian,1351-1400
529,529.jpg,ANDREA DA FIRENZE,Fresco,painting,religious,Italian,1351-1400
530,530.jpg,-,Tempera on wood,painting,religious,Italian,1451-1500
531,531.jpg,-,Tempera on wood,painting,religious,Italian,1451-1500
532,532.jpg,-,-,painting,religious,Italian,1451-1500
533,533.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
534,534.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
535,535.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
536,536.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
537,537.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
542,542.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
543,543.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
544,544.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
545,545.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
546,546.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
547,547.jpg,ANDREA DEL CASTAGNO,-,painting,religious,Italian,1401-1450
548,548.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
549,549.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
550,550.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
551,551.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
552,552.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
553,553.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
554,554.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
555,555.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
556,556.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
557,557.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
558,558.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
559,559.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
560,560.jpg,ANDREA DEL CASTAGNO,Fresco,painting,interior,Italian,1401-1450
561,561.jpg,ANDREA DEL CASTAGNO,Photo,painting,other,Italian,1401-1450
562,562.jpg,ANDREA DEL CASTAGNO,Fresco,painting,portrait,Italian,1401-1450
563,563.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
564,564.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
565,565.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
566,566.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
567,567.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
568,568.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
569,569.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
570,570.jpg,ANDREA DEL CASTAGNO,Fresco,painting,portrait,Italian,1401-1450
571,571.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
572,572.jpg,ANDREA DEL CASTAGNO,-,painting,portrait,Italian,1401-1450
573,573.jpg,ANDREA DEL CASTAGNO,Panel,painting,religious,Italian,1401-1450
574,574.jpg,ANDREA DEL CASTAGNO,Panel,painting,religious,Italian,1401-1450
575,575.jpg,ANDREA DEL CASTAGNO,-,painting,religious,Italian,1401-1450
576,576.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
577,577.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
578,578.jpg,ANDREA DEL CASTAGNO,Fresco,painting,other,Italian,1401-1450
579,579.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
580,580.jpg,ANDREA DEL CASTAGNO,Fresco,painting,religious,Italian,1401-1450
581,581.jpg,ANDREA DEL CASTAGNO,Tempera on panel,painting,portrait,Italian,1401-1450
582,582.jpg,ANDREA DEL CASTAGNO,Fresco,painting,other,Italian,1401-1450
583,583.jpg,ANDREA DEL CASTAGNO,Fresco,painting,other,Italian,1401-1450
584,584.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
585,585.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
586,586.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
587,587.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
588,588.jpg,ANDREA DEL SARTO,-,painting,interior,Italian,1501-1550
589,589.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
590,590.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
591,591.jpg,ANDREA DEL SARTO,Red chalk,graphics,religious,Italian,1501-1550
592,592.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
593,593.jpg,ANDREA DEL SARTO,-,painting,religious,Italian,1501-1550
594,594.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
595,595.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
596,596.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
597,597.jpg,ANDREA DEL SARTO,Oil on panel,painting,portrait,Italian,1501-1550
598,598.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
599,599.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
600,600.jpg,ANDREA DEL SARTO,Oil on canvas transferred from wood,painting,religious,Italian,1501-1550
601,601.jpg,ANDREA DEL SARTO,Oil on wood,painting,portrait,Italian,1501-1550
602,602.jpg,ANDREA DEL SARTO,Oil on wood,painting,portrait,Italian,1501-1550
603,603.jpg,ANDREA DEL SARTO,Oil on canvas,painting,portrait,Italian,1501-1550
604,604.jpg,ANDREA DEL SARTO,Wood,painting,religious,Italian,1501-1550
605,605.jpg,ANDREA DEL SARTO,Panel,painting,religious,Italian,1501-1550
606,606.jpg,ANDREA DEL SARTO,Oil on canvas,painting,portrait,Italian,1501-1550
607,607.jpg,ANDREA DEL SARTO,Fresco,painting,historical,Italian,1501-1550
608,608.jpg,ANDREA DEL SARTO,Fresco,painting,historical,Italian,1501-1550
609,609.jpg,ANDREA DEL SARTO,Fresco,painting,historical,Italian,1501-1550
610,610.jpg,ANDREA DEL SARTO,Fresco,painting,historical,Italian,1501-1550
611,611.jpg,ANDREA DEL SARTO,-,graphics,study,Italian,1501-1550
612,612.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
613,613.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
614,614.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
615,615.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
616,616.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
617,617.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
618,618.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
619,619.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
620,620.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
621,621.jpg,ANDREA DEL SARTO,Drawing,painting,religious,Italian,1501-1550
622,622.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
623,623.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
624,624.jpg,ANDREA DEL SARTO,Oil on poplar panel,painting,religious,Italian,1501-1550
625,625.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
626,626.jpg,ANDREA DEL SARTO,-,graphics,study,Italian,1501-1550
627,627.jpg,ANDREA DEL SARTO,Oil on panel,painting,religious,Italian,1501-1550
628,628.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
629,629.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
630,630.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
631,631.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
632,632.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
633,633.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
634,634.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
635,635.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
636,636.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
637,637.jpg,ANDREA DEL SARTO,Oil on canvas,painting,religious,Italian,1501-1550
638,638.jpg,ANDREA DEL SARTO,Fresco,painting,religious,Italian,1501-1550
639,639.jpg,ANDREA DEL SARTO,Oil on wood,painting,portrait,Italian,1501-1550
640,640.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
641,641.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
642,642.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
643,643.jpg,ANDREA DEL SARTO,Tempera on wood,painting,religious,Italian,1501-1550
644,644.jpg,ANDREA DEL SARTO,Tempera on wood,painting,religious,Italian,1501-1550
645,645.jpg,ANDREA DEL SARTO,Oil on wood,painting,religious,Italian,1501-1550
646,646.jpg,-,Panel,painting,religious,Italian,1401-1450
647,647.jpg,-,Oil on panel,painting,religious,Italian,1401-1450
648,648.jpg,-,Tempera on wood,painting,religious,Italian,1401-1450
649,649.jpg,-,Oil on panel,painting,religious,Italian,1401-1450
650,650.jpg,-,-,painting,religious,Italian,1351-1400
651,651.jpg,-,Tempera on wood,painting,religious,Italian,1351-1400
652,652.jpg,-,Tempera on wood,painting,religious,Italian,1351-1400
653,653.jpg,-,Tempera on wood,painting,religious,Italian,1351-1400
654,654.jpg,-,Tempera on wood,painting,religious,Italian,1351-1400
655,655.jpg,-,Tempera on wood,painting,religious,Italian,1351-1400
656,656.jpg,-,Tempera on wood,painting,religious,Italian,1351-1400
657,657.jpg,-,Tempera on panel,painting,religious,Italian,1351-1400
658,658.jpg,-,-,graphics,historical,Italian,1551-1600
659,659.jpg,-,-,graphics,historical,Italian,1551-1600
660,660.jpg,-,-,graphics,historical,Italian,1551-1600
661,661.jpg,-,-,graphics,historical,Italian,1551-1600
662,662.jpg,-,-,graphics,historical,Italian,1551-1600
663,663.jpg,-,-,graphics,historical,Italian,1551-1600
664,664.jpg,-,-,graphics,historical,Italian,1551-1600
665,665.jpg,-,-,graphics,historical,Italian,1551-1600
666,666.jpg,-,-,graphics,historical,Italian,1551-1600
667,667.jpg,-,Oil on canvas,painting,landscape,Other,1851-1900
668,668.jpg,-,Oil on canvas,painting,landscape,Other,1851-1900
671,671.jpg,-,Oil on canvas,painting,landscape,Dutch,1751-1800
672,672.jpg,-,Oil on canvas,painting,landscape,Dutch,1751-1800
673,673.jpg,-,Engraving,graphics,other,French,1551-1600
674,674.jpg,-,Engraving,graphics,other,French,1551-1600
675,675.jpg,-,Engraving,graphics,other,French,1551-1600
676,676.jpg,-,Engraving,graphics,other,French,1551-1600
677,677.jpg,-,Oil on canvas,painting,landscape,Italian,1701-1750
678,678.jpg,-,Oil on canvas,painting,landscape,Italian,1701-1750
679,679.jpg,-,Oil on copper,painting,landscape,Italian,1701-1750
680,680.jpg,-,Oil on canvas,painting,landscape,Italian,1701-1750
681,681.jpg,-,Oil on canvas,painting,landscape,Italian,1701-1750
682,682.jpg,-,Oil on canvas,painting,landscape,Italian,1701-1750
683,683.jpg,-,Oil on canvas,painting,landscape,Italian,1701-1750
684,684.jpg,-,Engraving,graphics,portrait,Spanish,1601-1650
685,685.jpg,"ANGELI, Giuseppe",Fresco,painting,interior,Italian,1701-1750
686,686.jpg,"ANGELI, Giuseppe",Fresco,painting,mythological,Italian,1701-1750
687,687.jpg,"ANGELI, Giuseppe",Fresco,painting,mythological,Italian,1701-1750
688,688.jpg,"ANGELI, Giuseppe",Fresco,painting,mythological,Italian,1701-1750
689,689.jpg,"ANGELI, Giuseppe",Fresco,painting,interior,Italian,1701-1750
690,690.jpg,"ANGELI, Giuseppe",Fresco,painting,mythological,Italian,1701-1750
691,691.jpg,"ANGELI, Giuseppe",Fresco,painting,historical,Italian,1701-1750
692,692.jpg,"ANGELI, Giuseppe",Fresco,painting,historical,Italian,1701-1750
693,693.jpg,"ANGELI, Giuseppe",Fresco,painting,historical,Italian,1701-1750
694,694.jpg,"ANGELI, Giuseppe",Fresco,painting,historical,Italian,1701-1750
695,695.jpg,"ANGELI, Giuseppe",Oil on canvas,painting,religious,Italian,1701-1750
696,696.jpg,"ANGELI, Giuseppe",Oil on canvas,painting,genre,Italian,1701-1750
697,697.jpg,"ANGELI, Giuseppe",Oil on canvas,painting,religious,Italian,1701-1750
698,698.jpg,"ANGELI, Giuseppe",Oil on canvas,painting,religious,Italian,1701-1750
699,699.jpg,"ANGELI, Giuseppe",Oil on canvas,painting,religious,Italian,1701-1750
700,700.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
701,701.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
702,702.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
703,703.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
704,704.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
705,705.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
706,706.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
707,707.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
708,708.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
709,709.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
710,710.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
711,711.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
712,712.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
713,713.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
714,714.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
715,715.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
716,716.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
717,717.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
718,718.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
719,719.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
720,720.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
721,721.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
722,722.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
723,723.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
724,724.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
725,725.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
726,726.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
727,727.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
728,728.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
729,729.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
730,730.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
731,731.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
732,732.jpg,"ANGELICO, Fra",Tempera on panel,painting,religious,Italian,1401-1450
733,733.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
734,734.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
735,735.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
736,736.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
737,737.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
738,738.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
739,739.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
740,740.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
741,741.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
742,742.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
743,743.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
744,744.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
745,745.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
746,746.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
747,747.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
748,748.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
749,749.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
750,750.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
751,751.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
752,752.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
753,753.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
754,754.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
755,755.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
756,756.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
757,757.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
758,758.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
759,759.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
760,760.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
761,761.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
762,762.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
763,763.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
764,764.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
765,765.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
766,766.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
767,767.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
768,768.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
769,769.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
770,770.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
771,771.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
772,772.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
773,773.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
774,774.jpg,"ANGELICO, Fra",Tempera and gold on panel,painting,religious,Italian,1401-1450
775,775.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
776,776.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
777,777.jpg,"ANGELICO, Fra",Tempera on wood,painting,religious,Italian,1401-1450
